Year of birth (E.g. 1990),Gender,Which state are you currently residing in?,"What is your current occupation (if you are studying currently, please write 'student')",What is your mother tongue?,"List 2-3 languages in which you are most comfortable to read, starting from your most comfortable language.","Which state of India have you lived in for the maximum number of years? Mention the state and the number of years. (E.g. Delhi, 10 years)",How often do you read content written in Hindi?,"If you read content written in Hindi, what kind of content do you read?",How many years did you study Hindi as part of the school curriculum?,"If you studied Hindi as part of the school curriculum, which board/s was/were your school/s affiliated with?","If you studied Hindi as part of the school curriculum, mention the state/s in which you were residing at the time of studying, and also the number of years spent in the state/s. (E.g. Delhi, 10 years)",How many years did you study Hindi as part of the college curriculum?,Have you pursued/Are you pursuing higher education in Hindi?,"If Yes, please specify the degree/name of the programme.",Have you completed any certification course in Hindi?," If yes, please mention the name of the course and the duration.",Consider the following sentence:<br>दरअसल बाजार में दिन पर दिन स्पर्धा कड़ी होती जा रही है।<br><br>Select the sentence that is most similar to the above sentence:Consider the following sentence:<br>दरअसल बाजार में दिन पर दिन स्पर्धा कड़ी होती जा रही है।<br><br>Select the sentence that is most similar to the above sentence:Consider the following sentence:<br>दरअसल बाजार में दिन पर दिन स्पर्धा कड़ी होती जा रही है।<br><br>Select the sentence that is most similar to the above sentence:Consider the following sentence:<br>दरअसल बाजार में दिन पर दिन स्पर्धा कड़ी होती जा रही है।<br><br>Select the sentence that is most similar to the above sentence:,Select the closest meaning of दुष्कर:Select the closest meaning of दुष्कर:Select the closest meaning of दुष्कर:Select the closest meaning of दुष्कर:,,"Now that you have read the sentence, please select the closest meaning of दुष्कर again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of दुष्कर again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of दुष्कर again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of दुष्कर again. You may select the same answer.",Select the closest meaning of उत्पाद:Select the closest meaning of उत्पाद:Select the closest meaning of उत्पाद:Select the closest meaning of उत्पाद:,,"Now that you have read the sentence, please select the closest meaning of उत्पाद again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of उत्पाद again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of उत्पाद again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of उत्पाद again. You may select the same answer.",,,Select the closest meaning of संचालित:Select the closest meaning of संचालित:Select the closest meaning of संचालित:Select the closest meaning of संचालित:,,"Now that you have read the sentence, please select the closest meaning of संचालित again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of संचालित again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of संचालित again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of संचालित again. You may select the same answer.",Select the closest meaning of घसीटना:Select the closest meaning of घसीटना:Select the closest meaning of घसीटना:Select the closest meaning of घसीटना:,,"Now that you have read the sentence, please select the closest meaning of घसीटना again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of घसीटना again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of घसीटना again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of घसीटना again. You may select the same answer.",,,पुरखिन is closely associated with which of the following words?पुरखिन is closely associated with which of the following words?पुरखिन is closely associated with which of the following words?पुरखिन is closely associated with which of the following words?,Read the following sentence: <br>वैसे सुधा अपने घर की पुरखिन थी।  <br>पुरखिन is closely associated with which of the following words? You may select the same answer.Read the following sentence: <br>वैसे सुधा अपने घर की पुरखिन थी।  <br>पुरखिन is closely associated with which of the following words? You may select the same answer.Read the following sentence: <br>वैसे सुधा अपने घर की पुरखिन थी।  <br>पुरखिन is closely associated with which of the following words? You may select the same answer.Read the following sentence: <br>वैसे सुधा अपने घर की पुरखिन थी।  <br>पुरखिन is closely associated with which of the following words? You may select the same answer.,,,Select the closest meaning of भौंचक्का :Select the closest meaning of भौंचक्का :Select the closest meaning of भौंचक्का :Select the closest meaning of भौंचक्का :,,,"Now that you have read the sentence, please select the closest meaning of भौंचक्का again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of भौंचक्का again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of भौंचक्का again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of भौंचक्का again. You may select the same answer.",Select the closest meaning of बेधड़क :Select the closest meaning of बेधड़क :Select the closest meaning of बेधड़क :Select the closest meaning of बेधड़क :,,"Now that you have read the sentence, please select the closest meaning of बेधड़क again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of बेधड़क again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of बेधड़क again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of बेधड़क again. You may select the same answer.",Select the closest meaning of सर्वोत्कृष्ट :Select the closest meaning of सर्वोत्कृष्ट :Select the closest meaning of सर्वोत्कृष्ट :Select the closest meaning of सर्वोत्कृष्ट :,,"Now that you have read the sentence, please select the closest meaning of सर्वोत्कृष्ट again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of सर्वोत्कृष्ट again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of सर्वोत्कृष्ट again. You may select the same answer.Now that you have read the sentence, please select the closest meaning of सर्वोत्कृष्ट again. You may select the same answer.",,,,,,,,
1998,Male,maharasthra,student,hindi,English Hindi Marathi,Jharkhand,Rarely,Non-fictional books,10,"CBSE
State BoardCBSE
State BoardCBSE
State Board",Jharkhand 10,2,No,,No,,अजकल बाजार में सुरक्षा सख़्त होती जा रही है।,कठिन (difficult)कठिन (difficult)कठिन (difficult),दुष्कर विपणन विक्रय,कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),श्रेष्ठप्रचार-प्रसाश्रेष्ठप्रचार-प्रसाश्रेष्ठप्रचार-प्रसा,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),"प्रशिक्षार्थियों
 अंकलेश्वर
टिकायाप्रशिक्षार्थियों
 अंकलेश्वर
टिकायाप्रशिक्षार्थियों
 अंकलेश्वर
टिकाया",समानान्तर,चलती है (operated)चलती है (operated)चलती है (operated),बुद्धि,चलती है (operated)चलती है (operated)चलती है (operated),फिसलना (to slip)फिसलना (to slip)फिसलना (to slip),घसीटना,खींचना (to drag)खींचना (to drag)खींचना (to drag),बंधुआ,स्वच्छन्द,पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पुराणी (old)पुराणी (old)पुराणी (old),बाधाहीन,सुकुमार हिचकिचाया,hairan (surprised),,प्रवेश,hairan (surprised),nidar (fearless),"राजकुमार
राक्षसोंराजकुमार
राक्षसोंराजकुमार
राक्षसों",nidar (fearless),sabse aasan (easiest),वल्लरियों,sabse aasan (easiest),पद्मिनी,मूसलाधार,पसोपेश,रस्सियों,पंछियों,चारपाइयों,अनुशासनात्मक,मुरझाए
1995,Female,Maharashtra,student,hindi,"english, hindi","Uttarakhand, 4 years",I do not read content written in Hindi unless there is no alternative,"Official documents
OthersOfficial documents
OthersOfficial documents
Others",10,CBSE,"Haryana-4 years, Maharashtra-2 years, Madhya Pradesh - 3 years, Uttarakhand-4 years",0,No,,No,,वास्तव में बाजार में प्रतियोगिता सख़्त होती जा रही है।,असंभव (impossible)असंभव (impossible)असंभव (impossible),"उत्पादन, विपणन, विक्रयउत्पादन, विपणन, विक्रयउत्पादन, विपणन, विक्रय",असंभव (impossible)असंभव (impossible)असंभव (impossible),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),वैकल्पिक,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),आकलन,समानान्तर,चलती है (operated)चलती है (operated)चलती है (operated),अद्वितीय,चलती है (operated)चलती है (operated)चलती है (operated),खींचना (to drag)खींचना (to drag)खींचना (to drag),दार्शनिक-भावदार्शनिक-भावदार्शनिक-भाव,खींचना (to drag)खींचना (to drag)खींचना (to drag),फौजदारी,"कसाव, अनियमितताकसाव, अनियमितताकसाव, अनियमितता",पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),उन्मुक्त,"महाभिनिष्क्रमण, गिलटमहाभिनिष्क्रमण, गिलटमहाभिनिष्क्रमण, गिलट",hairan (surprised),,बिलखने,hairan (surprised),nidar (fearless),भभूत,nidar (fearless),sabse achcha (best),वल्लरियों,sabse achcha (best),विचरण,मूसलाधार,पसोपेश,तरतीबी,नितान्त,नाममात्र,सत्ताच्युत,बिसाती
1987,Male,Maharashtra,Student,Hindi,English,"Maharashtra,11 years",I do not read content written in Hindi unless there is no alternative,"Novels and short stories
Non-fictional booksNovels and short stories
Non-fictional booksNovels and short stories
Non-fictional books",10,CBSE,"Maharashtra, 11 years",0,No,,No,,वास्तव में बाजार में सुरक्षा सख़्त होती जा रही है।,कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रयविपणनदुष्कर,कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),उत्पाद,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),आकलन अनुभूति वर्चस्व,समानान्तर,चलती है (operated)चलती है (operated)चलती है (operated),संचालित,चलती है (operated)चलती है (operated)चलती है (operated),खींचना (to drag)खींचना (to drag)खींचना (to drag),दार्शनिक,खींचना (to drag)खींचना (to drag)खींचना (to drag),कौड़ियों,,पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),इठलाने,महाभिनिष्क्रमण,hairan (surprised),,वजीर,hairan (surprised),bedil (heartless),भभूत,bedil (heartless),sabse achcha (best),सर्वोत्कृष्ट वल्लरियों,sabse achcha (best),पद्मिनी,ब्यौंड़े,व्यस्तताएँ,तरतीबी,प्रतिध्वनित,नाममात्र,सत्ताच्युत,स्मृतियाँ
1996,Female,Maharashtra,Student,Hindi,"Hindi, English, marwadi","Rajasthan, 10 years",Weekly,"Novels and short stories
Magazines
News
PoemsNovels and short stories
Magazines
News
PoemsNovels and short stories
Magazines
News
Poems",10,"CBSE
State BoardCBSE
State BoardCBSE
State Board","Rajasthan, 10 years",2,No,,No,,वास्तव में बाजार में प्रतियोगिता सख़्त होती जा रही है।,कठिन (difficult)कठिन (difficult)कठिन (difficult),"विपणन    
विक्रयविपणन    
विक्रयविपणन    
विक्रय",कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),NA,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),प्रशिक्षार्थियों    आकलन     वर्चस्व,NA,चलती है (operated)चलती है (operated)चलती है (operated),अद्वितीय,चलती है (operated)चलती है (operated)चलती है (operated),खींचना (to drag)खींचना (to drag)खींचना (to drag),NA,खींचना (to drag)खींचना (to drag)खींचना (to drag),NA,,पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),माफिक    उन्मुक्त     बाधाहीन,सुकुमार     महाभिनिष्क्रमण,hairan (surprised),,NA,hairan (surprised),nidar (fearless),NA,nidar (fearless),sabse kathin (most difficult),वल्लरियों,sabse achcha (best),किलोल ,अंधड़    सिटकनी   छिटक    ब्यौंड़े,टिकोरे     ढेले,ऐंठनों,चितेरे    अद्भुत     नितान्त,NA,सत्ताच्युत     अनुयायी      विघटन,बिसाती
1991,Male,Maharashtra,Student,Hindi,"English , Hindi","Uttar pradesh ,18 years",Weekly,"News
TextbooksNews
TextbooksNews
Textbooks",12,CBSE,"Uttar pradesh, 18 years",7,No,,No,,अजकल बाजार में प्रतियोगिता कमज़ोर होती जा रही है।,असंभव (impossible)असंभव (impossible)असंभव (impossible),"विपणन ,विपणन ,विपणन ,",असंभव (impossible)असंभव (impossible)असंभव (impossible),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),वैकल्पिक,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),"प्रशिक्षार्थियों , आकलन ,भरूच , अंकलेश्वरप्रशिक्षार्थियों , आकलन ,भरूच , अंकलेश्वरप्रशिक्षार्थियों , आकलन ,भरूच , अंकलेश्वर",संगठन,चलती है (operated)चलती है (operated)चलती है (operated),बजाय,चलती है (operated)चलती है (operated)चलती है (operated),खींचना (to drag)खींचना (to drag)खींचना (to drag),दार्शनिक,खींचना (to drag)खींचना (to drag)खींचना (to drag),बंधुआ,अनियमितता,पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),"मातृत्व, उन्मुक्तमातृत्व, उन्मुक्तमातृत्व, उन्मुक्त",महाभिनिष्क्रमण,hairan (surprised),,बिलखने,hairan (surprised),nidar (fearless),भभूत,nidar (fearless),sabse aasan (easiest),सर्वोत्कृष्ट,sabse aasan (easiest),पद्मिनी,सिटकनी,ढेले,ऐंठनें,प्रतिध्वनित,नाममात्र,अनुशासनात्मक,मुरझाए
1997,Male,Maharashtra,Student,Hindi,Hindi English Bhojpuri French,"Jharkhand , 18 years",Daily,"Novels and short stories
Magazines
NewsNovels and short stories
Magazines
NewsNovels and short stories
Magazines
News",10,ICSE,"Jharkhand, 18 years",0,No,,No,,वास्तव में बाजार में प्रतियोगिता सख़्त होती जा रही है।,कठिन (difficult)कठिन (difficult)कठिन (difficult),"विपणन,विक्रयविपणन,विक्रयविपणन,विक्रय",कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),Not applicable,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),वर्चस्व,Not applicable,चलती है (operated)चलती है (operated)चलती है (operated),Not applicable,चलती है (operated)चलती है (operated)चलती है (operated),खींचना (to drag)खींचना (to drag)खींचना (to drag),Not applicable,खींचना (to drag)खींचना (to drag)खींचना (to drag),Not applicable,स्वच्छन्द,पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),उन्मुक्त,महाभिनिष्क्रमण,hairan (surprised),Not applicable,Not applicable,hairan (surprised),nidar (fearless),Not applicable,nidar (fearless),sabse achcha (best),वल्लरियों,sabse achcha (best),Not applicable,ब्यौंड़े,पसोपेश,Not applicable,नितान्त,Not applicable,Not applicable,Not applicable
1998,Female,Maharashtra,Student,Hindi,"Hindi , English","Madhya Pradesh,17",Rarely,"News
PoemsNews
PoemsNews
Poems",10,CBSE,"Madhya Pradesh,17",0,No,,No,,वास्तव में बाजार में प्रतियोगिता सख़्त होती जा रही है।,कठिन (difficult)कठिन (difficult)कठिन (difficult),विपणन विक्रय,कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),N/A,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),N/A,N/A,चलती है (operated)चलती है (operated)चलती है (operated),N/A,चलती है (operated)चलती है (operated)चलती है (operated),खींचना (to drag)खींचना (to drag)खींचना (to drag),N/A,खींचना (to drag)खींचना (to drag)खींचना (to drag),N/A,स्वच्छन्द,पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),N/A,N/A,hairan (surprised),,N/A,hairan (surprised),nidar (fearless),N/A,nidar (fearless),sabse achcha (best),N/A,sabse achcha (best),पद्मिनी,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1991,Female,Pune,Student,Hindi,English hindi,"UP, 25 years",Once or twice a month,News,11,CBSE,"UP, 25 years",0,No,,No,,अजकल बाजार में प्रतियोगिता सख़्त होती जा रही है।,कठिन (difficult)कठिन (difficult)कठिन (difficult),"विपणन
विक्रयविपणन
विक्रयविपणन
विक्रय",कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),NA,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),वर्चस्व,NA,चलती है (operated)चलती है (operated)चलती है (operated),NA,चलती है (operated)चलती है (operated)चलती है (operated),खींचना (to drag)खींचना (to drag)खींचना (to drag),NA,खींचना (to drag)खींचना (to drag)खींचना (to drag),NA,NA,प्राचीन (ancient)प्राचीन (ancient)प्राचीन (ancient),पुराणी (old)पुराणी (old)पुराणी (old),NA,NA,hairan (surprised),,NA,hairan (surprised),nidar (fearless),NA,nidar (fearless),sabse kathin (most difficult),NA,sabse kathin (most difficult),पद्मिनी,NA,NA,NA,अद्भुत,NA,NA,NA
1997,Female,Maharashtra,Student,Hindi,"English, Hindi, Arabic","Maharashtra, 2 years",Rarely,"News
Official documentsNews
Official documentsNews
Official documents",7,"Cambridge
IGCSECambridge
IGCSECambridge
IGCSE","Not in India, Saudi Arabia,  7 years",0,No,,No,,अजकल बाजार में प्रतियोगिता सख़्त होती जा रही है।,कठिन (difficult)कठिन (difficult)कठिन (difficult),"उत्पादन, विपणन, विक्रय, तालमेल, दुष्करउत्पादन, विपणन, विक्रय, तालमेल, दुष्करउत्पादन, विपणन, विक्रय, तालमेल, दुष्कर",कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),"उत्पाद, वैकल्पिक, श्रेष्ठ, विज्ञापन, प्रचार-प्रसार, उपभोक्ता, विकल्पउत्पाद, वैकल्पिक, श्रेष्ठ, विज्ञापन, प्रचार-प्रसार, उपभोक्ता, विकल्पउत्पाद, वैकल्पिक, श्रेष्ठ, विज्ञापन, प्रचार-प्रसार, उपभोक्ता, विकल्प",विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),"प्रशिक्षार्थियों
आकलन
वर्चस्व
हहराताप्रशिक्षार्थियों
आकलन
वर्चस्व
हहराताप्रशिक्षार्थियों
आकलन
वर्चस्व
हहराता","समानान्तर
केन्द्रीयसमानान्तर
केन्द्रीयसमानान्तर
केन्द्रीय",रचित (formed)रचित (formed)रचित (formed),"अद्वितीय
पूंजीअद्वितीय
पूंजीअद्वितीय
पूंजी",रचित (formed)रचित (formed)रचित (formed),खींचना (to drag)खींचना (to drag)खींचना (to drag),दार्शनिक,खींचना (to drag)खींचना (to drag)खींचना (to drag),"मछुआरे
कौड़ियों
भुगतान
प्रथा
बंधुआमछुआरे
कौड़ियों
भुगतान
प्रथा
बंधुआमछुआरे
कौड़ियों
भुगतान
प्रथा
बंधुआ","कसाव
खुलाव
अनियमितताकसाव
खुलाव
अनियमितताकसाव
खुलाव
अनियमितता",प्राचीन (ancient)प्राचीन (ancient)प्राचीन (ancient),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),"माफिक
मातृत्व
संयम
बाधाहीनमाफिक
मातृत्व
संयम
बाधाहीनमाफिक
मातृत्व
संयम
बाधाहीन","महाभिनिष्क्रमण
साधना
एकमात्र
सुकुमार
गेसूमहाभिनिष्क्रमण
साधना
एकमात्र
सुकुमार
गेसूमहाभिनिष्क्रमण
साधना
एकमात्र
सुकुमार
गेसू",charkha (spinning wheel),,"माजरा
भौंचक्कामाजरा
भौंचक्कामाजरा
भौंचक्का",hairan (surprised),bedil (heartless),"खूँखार
भभूतखूँखार
भभूतखूँखार
भभूत",nirday (cruel),sabse kathin (most difficult),"व्याकुल
वल्लरियों
निर्माणव्याकुल
वल्लरियों
निर्माणव्याकुल
वल्लरियों
निर्माण",sabse achcha (best),"कंठ
विचरणकंठ
विचरणकंठ
विचरण","अंधड़
छिटक
ब्यौंड़ेअंधड़
छिटक
ब्यौंड़ेअंधड़
छिटक
ब्यौंड़े","टिकोरे
इर्द-गिर्द
मँडरातेटिकोरे
इर्द-गिर्द
मँडरातेटिकोरे
इर्द-गिर्द
मँडराते",ऐंठनें,"ऐंठनें
काकली
तेन्दुए
गतिविधियों
प्रतिध्वनित
सौन्दर्य
नितान्तऐंठनें
काकली
तेन्दुए
गतिविधियों
प्रतिध्वनित
सौन्दर्य
नितान्तऐंठनें
काकली
तेन्दुए
गतिविधियों
प्रतिध्वनित
सौन्दर्य
नितान्त","चारपाइयों
नाममात्र
किवाड़चारपाइयों
नाममात्र
किवाड़चारपाइयों
नाममात्र
किवाड़","विश्वासपात्र
अनुशासनात्मक
अनुशासनात्मक
विघटन
सत्ताच्युतविश्वासपात्र
अनुशासनात्मक
अनुशासनात्मक
विघटन
सत्ताच्युतविश्वासपात्र
अनुशासनात्मक
अनुशासनात्मक
विघटन
सत्ताच्युत","ऋतु
फुहारें
प्रकृतिऋतु
फुहारें
प्रकृतिऋतु
फुहारें
प्रकृति"
1997,Male,Maharastra,Student,Hindi,"English, Hindi, French, Sanskrit","Madhya Pradesh, 18 years",Weekly,"Magazines
News
Textbooks
Official documentsMagazines
News
Textbooks
Official documentsMagazines
News
Textbooks
Official documents",10,CBSE,"Madhya pradesh, 18",0,No,,No,,वास्तव में बाजार में प्रतियोगिता सख़्त होती जा रही है।,असंभव (impossible)असंभव (impossible)असंभव (impossible),"उत्पादन, विपणन, विक्रयउत्पादन, विपणन, विक्रयउत्पादन, विपणन, विक्रय",कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),"वैकल्पिक,वैकल्पिक,वैकल्पिक,",विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),"प्रशिक्षार्थियों, हजीरा, हहराताप्रशिक्षार्थियों, हजीरा, हहराताप्रशिक्षार्थियों, हजीरा, हहराता",समानान्तर,चलती है (operated)चलती है (operated)चलती है (operated),अद्वितीय,चलती है (operated)चलती है (operated)चलती है (operated),खींचना (to drag)खींचना (to drag)खींचना (to drag),दार्शनिक-भावदार्शनिक-भावदार्शनिक-भाव,खींचना (to drag)खींचना (to drag)खींचना (to drag),कलकत्ता,,पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),"मातृत्व,मातृत्व,मातृत्व,","महाभिनिष्क्रमण, सुकुमारमहाभिनिष्क्रमण, सुकुमारमहाभिनिष्क्रमण, सुकुमार",hairan (surprised),..,भौंचक्का-भौंचक्का-भौंचक्का-,hairan (surprised),nidar (fearless),None,bedil (heartless),sabse achcha (best),वल्लरियों,sabse achcha (best),"पद्मिनी,पद्मिनी,पद्मिनी,",ब्यौंड़े,पसोपेश,"तरतीबी, ऐंठनों,तरतीबी, ऐंठनों,तरतीबी, ऐंठनों,",नितान्त,None,अनुशासनात्मक,"स्मृतियाँ,स्मृतियाँ,स्मृतियाँ,"
1988,Female,Maharashtra,Teacher,Hindi,"Hindi,English","Maharashtra, 17years",Once or twice a month,Others,10,CBSE,"1.West bengal,4years 2.rajasthan,4years 3.maharashtra,17years",0,No,,No,,अजकल बाजार में प्रतियोगिता सख़्त होती जा रही है।,असंभव (impossible)असंभव (impossible)असंभव (impossible),कठिन,कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),वैकल्पिक,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),अंकलेश्वर,समानान्तर,बनाया हुआ (created)बनाया हुआ (created)बनाया हुआ (created),अद्वितीय,बनाया हुआ (created)बनाया हुआ (created)बनाया हुआ (created),खींचना (to drag)खींचना (to drag)खींचना (to drag),चायखाने,खींचना (to drag)खींचना (to drag)खींचना (to drag),फौजदारी,स्वच्छन्द,पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),उन्मुक्त,महाभिनिष्क्रमण,hairan (surprised),,तुनक,hairan (surprised),nidar (fearless),भभूत,nidar (fearless),sabse achcha (best),वल्लरियों,sabse achcha (best),,ब्यौंड़े,पसोपेश,तरतीबी,काकली,किवाड़,सत्ताच्युत,बिसाती
1996,Male,Maharashtra,student,HIndi,English,"Uttar Pradesh, 18 years",Once or twice a month,News,9,CBSE,"Uttar Pradesh, 18 years",0,No,,No,,वास्तव में बाजार में प्रतियोगिता सख़्त होती जा रही है।,कठिन (difficult)कठिन (difficult)कठिन (difficult),विपणन,कठिन (difficult)कठिन (difficult)कठिन (difficult),विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),वैकल्पिक,विक्रय की वस्तु (product)विक्रय की वस्तु (product)विक्रय की वस्तु (product),प्रशिक्षार्थियों,समानान्तर,चलती है (operated)चलती है (operated)चलती है (operated),अद्वितीय,चलती है (operated)चलती है (operated)चलती है (operated),खींचना (to drag)खींचना (to drag)खींचना (to drag),दार्शनिक-भावदार्शनिक-भावदार्शनिक-भाव,खींचना (to drag)खींचना (to drag)खींचना (to drag),बंधुआ,अनियमितता,पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),पूर्वज (ancestor)पूर्वज (ancestor)पूर्वज (ancestor),मातृत्व उन्मुक्त,महाभिनिष्क्रमण,hairan (surprised),,बिलखने,hairan (surprised),nidar (fearless),nil,nidar (fearless),sabse achcha (best),सर्वोत्कृष्ट वल्लरियों,sabse achcha (best),पद्मिनी मुग्ध,nil,जग्गन,nil,कुंभलगढ़ नितान्त अद्भुत,nil,वरिष्ठ विश्वासपात्र,nil
