Rowno,Word,Count,Row,Root,Percent observed agreement,Aggreement Percent (Complex),Aggreement Percent (Simple)
66,तरतीबी,19,"6,11,12,14,15,17,18,25,26,29,33,38,39,41,45,47,52,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,",तरतीब,0.5271493213,37.2549019608,62.7450980392
27,प्रतिध्वनित,17,",3,4,5,7,8,11,14,18,20,24,33,39,48,52,53,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,",प्रतिध्वनित,0.5512820513,33.3333333333,66.6666666667
49,विश्वासपात्र,17,"4,6,7,24,27,33,34,35,36,39,41,45,48,50,52,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",विश्वासपात्र,0.5512820513,33.3333333333,66.6666666667
73,स्वच्छन्द,17,"7,8,11,16,21,22,26,,29,30,31,33,35,39,47,50,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,",स्वच्छन्द,0.5512820513,33.3333333333,66.6666666667
88,अनुशासनात्मक,17,"7,11,16,20,24,25,,30,33,38,39,40,41,46,50,53,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,",अनुशासनात्मक,0.5512820513,33.3333333333,66.6666666667
28,नितान्त,16,"3,11,12,15,17,19,21,24,25,27,45,47,49,50,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",नितान्त,0.5656108597,31.3725490196,68.6274509804
39,मातृत्व,15,"4,5,7,12,20,24,25,27,,31,39,43,46,52,53,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",मातृत्व,0.5814479638,29.4117647059,70.5882352941
55,सत्ताच्युत,15,"5,7,11,12,15,17,18,19,24,26,33,38,41,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.5814479638,29.4117647059,70.5882352941
56,उत्पादन,15,"6,7,11,17,24,25,,29,30,,40,41,43,45,50,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",उत्पादन,0.5814479638,29.4117647059,70.5882352941
18,सर्वोत्कृष्ट,14,"3,4,5,18,20,27,,30,,33,35,39,41,46,48,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",सर्वोत्कृष्ट,0.5987933635,27.4509803922,72.5490196078
30,स्मृतियाँ,14,"3,4,7,11,18,25,30,31,39,40,41,48,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",स्मृति,0.5987933635,27.4509803922,72.5490196078
36,फौजदारी,14,"4,11,12,15,17,26,,30,31,,33,38,39,41,47,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",फौजदारी,0.5987933635,27.4509803922,72.5490196078
21,किलोल,13,"3,6,11,12,15,19,,29,31,38,39,41,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",किलोल,0.6176470588,25.4901960784,74.5098039216
24,पसोपेश,13,"3,14,15,16,17,21,25,26,,45,47,50,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",पसोपेश,0.6176470588,25.4901960784,74.5098039216
42,भभूत,13,"4,6,8,17,18,20,24,26,30,,33,42,45,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",भभूत,0.6176470588,25.4901960784,74.5098039216
62,सुकुमार,13,"6,8,15,16,19,24,25,31,,35,45,50,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",सुकुमार,0.6176470588,25.4901960784,74.5098039216
80,भौंचक्का,13,"4,7,11,15,24,25,,39,40,41,45,48,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",भौंचक्का,0.6176470588,25.4901960784,74.5098039216
94,मूसलाधार,13,"9,11,16,17,31,35,36,40,41,45,50,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",मूसलाधार,0.6176470588,25.4901960784,74.5098039216
83,एहतियात,12,"7,11,,29,31,33,38,39,45,52,53,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",एहतियात,0.6380090498,23.5294117647,76.4705882353
9,आकलन,11,"3,8,11,17,18,19,20,24,,29,,43,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",आकलन,0.6598793363,21.568627451,78.431372549
101,बिलखने,11,"12,17,20,27,30,33,46,47,50,52,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.6598793363,21.568627451,78.431372549
43,व्याकुल,10,"4,6,7,12,15,24,,,45,50,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",व्याकुल,0.6832579186,19.6078431373,80.3921568627
58,हहराता,10,"6,24,25,,31,,38,47,49,50,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.6832579186,19.6078431373,80.3921568627
63,सिटकनी,10,"6,14,19,20,,30,33,41,47,50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",सिटकनी,0.6832579186,19.6078431373,80.3921568627
70,उपभोक्ता,10,"7,15,24,,,33,36,38,40,41,50,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",उपभोक्ता,0.6832579186,19.6078431373,80.3921568627
126,विघटन,10,"15,19,24,29,38,41,47,49,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",विघटन,0.6832579186,19.6078431373,80.3921568627
137,नाममात्र,10,"17,18,20,24,,34,42,45,53,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",नाममात्र,0.6832579186,19.6078431373,80.3921568627
26,काकली,8,"3,15,24,26,29,38,41,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7081447964,15.6862745098,84.3137254902
31,बिसाती,9,"3,6,12,15,17,19,26,,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बिसाती,0.7081447964,17.6470588235,82.3529411765
25,ऐंठनो,9,"3,15,19,25,,29,30,35,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7081447964,17.6470588235,82.3529411765
95,व्यस्तताएँ,9,"9,11,18,,30,33,40,41,46,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",व्यस्तता,0.7081447964,17.6470588235,82.3529411765
103,टिकोरे,9,"12,15,19,24,29,33,49,50,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",टिकोरा,0.7081447964,17.6470588235,82.3529411765
12,दार्शनिक-भाव,8,"3,17,25,27,,31,,35,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7345399698,15.6862745098,84.3137254902
22,अंधड़,8,"3,11,15,19,24,,33,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7345399698,15.6862745098,84.3137254902
32,अंकलेश्वर,8,"4,16,20,26,,30,,33,42,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7345399698,15.6862745098,84.3137254902
45,जग्गन,7,"4,7,27,,29,41,50,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7345399698,13.7254901961,86.2745098039
48,किवाड़,8,"4,12,14,24,26,,30,35,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",किवाड़,0.7345399698,15.6862745098,84.3137254902
60,कौड़ियों,8,"6,18,24,33,40,46,50,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7345399698,15.6862745098,84.3137254902
86,सार्वजनिक,7,"7,11,,33,39,40,46,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",सार्वजनिक,0.7345399698,13.7254901961,86.2745098039
123,विचरण,8,"15,17,24,,38,46,49,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",विचरण,0.7345399698,15.6862745098,84.3137254902
81,खूँखार,7,"7,24,,33,35,41,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",खूँखार,0.7624434389,13.7254901961,86.2745098039
84,कुंभलगढ़,7,"7,27,33,40,41,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",कुंभलगढ़,0.7624434389,13.7254901961,86.2745098039
100,कसाव,7,"12,17,24,29,43,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",कसाव,0.7624434389,13.7254901961,86.2745098039
115,बंधुआ,7,"15,16,20,24,27,,45,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बंधुआ,0.7624434389,13.7254901961,86.2745098039
162,गतिविधियों,7,"24,,29,33,36,40,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7624434389,13.7254901961,86.2745098039
10,संयोजन,6,"3,8,,29,,43,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",संयोजन,0.7918552036,11.7647058824,88.2352941176
29,अनुयायी,6,"3,15,19,29,31,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",अनुयायी,0.7918552036,11.7647058824,88.2352941176
54,ऐंठने,6,"5,7,20,24,,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",ऐंठ,0.7918552036,11.7647058824,88.2352941176
59,चायखाने,6,"6,26,29,47,50,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7918552036,11.7647058824,88.2352941176
68,चारपाइयों,6,"6,16,24,33,36,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",चारपाई,0.7918552036,11.7647058824,88.2352941176
69,दुष्कर,6,"7,10,16,24,,,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",दुष्कर,0.7918552036,11.7647058824,88.2352941176
79,तुनक,6,"7,26,31,,33,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",तुनक,0.7918552036,11.7647058824,88.2352941176
82,जलाश्य,5,"7,,40,41,50,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.7918552036,9.8039215686,90.1960784314
97,बाधाहीन,6,"11,16,19,24,30,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बाधाहीन,0.7918552036,11.7647058824,88.2352941176
118,माफिक,5,"15,19,24,43,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",माफिक,0.7918552036,9.8039215686,90.1960784314
152,श्रेष्ठ,6,"24,,,34,43,48,50,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",श्रेष्ठ,0.7918552036,11.7647058824,88.2352941176
17,गिलट,5,"3,15,17,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",गिलट,0.822775264,9.8039215686,90.1960784314
71,मछुआरे,5,",7,24,,36,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",मछुआरा,0.822775264,9.8039215686,90.1960784314
78,उपन्यासों,5,"7,15,38,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",उपन्यास,0.822775264,9.8039215686,90.1960784314
98,द्वीप,5,"11,12,,38,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",द्वीप,0.822775264,9.8039215686,90.1960784314
117,तरकारी,5,"15,43,44,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",तरकारी,0.822775264,9.8039215686,90.1960784314
139,उत्पाद,5,"18,24,,30,,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",उत्पाद,0.822775264,9.8039215686,90.1960784314
144,अद्भुत,5,"19,23,27,30,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",अद्भुत,0.822775264,9.8039215686,90.1960784314
145,भरूच,4,"20,,30,,42,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.822775264,7.8431372549,92.1568627451
155,केन्द्रीय,5,"24,,30,,35,36,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",केन्द्रीय,0.822775264,9.8039215686,90.1960784314
164,ऋतु,5,"24,30,33,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",ऋतु,0.822775264,9.8039215686,90.1960784314
173,वरिष्ठ,5,"27,30,33,50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",वरिष्ठ,0.822775264,9.8039215686,90.1960784314
15,गेसू,4,"3,12,24,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.8552036199,7.8431372549,92.1568627451
38,खुलाव,4,"4,8,24,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.8552036199,7.8431372549,92.1568627451
46,मँडराते,4,"4,24,36,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",मँडरा,0.8552036199,7.8431372549,92.1568627451
64,छिटक,4,"6,19,24,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.8552036199,7.8431372549,92.1568627451
65,इर्द-गिर्द,4,"6,24,40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",इर्द-गिर्द,0.8552036199,7.8431372549,92.1568627451
72,ठेकेदारों,3,",7,,,35,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",ठेकेदार,0.8552036199,5.8823529412,94.1176470588
96,रस्सियों,4,"9,16,36,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",रस्सी,0.8552036199,7.8431372549,92.1568627451
119,इठलाने,4,"15,18,,31,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.8552036199,7.8431372549,92.1568627451
124,चितेरे,4,"15,19,,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",चितेरा,0.8552036199,7.8431372549,92.1568627451
125,दूभर,4,"15,,29,38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",दूभर,0.8552036199,7.8431372549,92.1568627451
140,अनुभूति,4,"18,,,33,43,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",अनुभूति,0.8552036199,7.8431372549,92.1568627451
143,ढेले,4,"19,20,,30,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",ढेला,0.8552036199,7.8431372549,92.1568627451
172,मुग्ध,4,"27,45,47,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",मुग्ध,0.8552036199,7.8431372549,92.1568627451
61,इक्नॉमिक्स,3,"6,7,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.8891402715,5.8823529412,94.1176470588
74,इंजीनियरिंग,3,"7,,33,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",इंजीनियरिंग,0.8891402715,5.8823529412,94.1176470588
76,अभिन्न,3,"7,,29,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",अभिन्न,0.8891402715,5.8823529412,94.1176470588
91,बाल-स्मृतियाँ,3,"8,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.8891402715,5.8823529412,94.1176470588
99,सहसा,3,"11,15,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",सहसा,0.8891402715,5.8823529412,94.1176470588
113,पूंजी,3,"15,24,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",पूंजी,0.8891402715,5.8823529412,94.1176470588
122,बेधड़क,3,"15,39,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बेधड़क,0.8891402715,5.8823529412,94.1176470588
134,राक्षसों,3,",16,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",राक्षस,0.8891402715,5.8823529412,94.1176470588
136,मुरझाए,3,"16,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.8891402715,5.8823529412,94.1176470588
146,संगठन,3,"20,,,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",संगठन,0.8891402715,5.8823529412,94.1176470588
151,तालमेल,3,"24,,,36,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",तालमेल,0.8891402715,5.8823529412,94.1176470588
154,प्रचार-प्रसार,3,"24,,,34,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",प्रचार-प्रसार,0.8891402715,5.8823529412,94.1176470588
544,सिलसिला,3,",31,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",सिलसिला,0.8891402715,5.8823529412,94.1176470588
598,कार्यवाही,2,",40,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",कार्यवाही,0.8891402715,3.9215686275,96.0784313725
682,बँधे-बँधाये,3,"33,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.8891402715,5.8823529412,94.1176470588
683,सोसायटियों,3,"33,40,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.8891402715,5.8823529412,94.1176470588
8,विकल्प,2,"3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",विकल्प,0.9245852187,3.9215686275,96.0784313725
34,उपलब्धि,2,"4,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",उपलब्धि,0.9245852187,3.9215686275,96.0784313725
47,बँधती,2,"4,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9245852187,3.9215686275,96.0784313725
75,स्वास्थ्य,2,"7,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",स्वास्थ्य,0.9245852187,3.9215686275,96.0784313725
85,तेन्दुए,2,"7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9245852187,3.9215686275,96.0784313725
93,निर्माण,2,"9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",निर्माण,0.9245852187,3.9215686275,96.0784313725
102,बारजे,2,"12,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बारजा,0.9245852187,3.9215686275,96.0784313725
10,सून,2,"14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9245852187,3.9215686275,96.0784313725
112,दर्जों,2,"14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",दर्जा,0.9245852187,3.9215686275,96.0784313725
114,मानवता,2,"15,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",मानवता,0.9245852187,3.9215686275,96.0784313725
120,लतरों,2,"15,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9245852187,3.9215686275,96.0784313725
121,माजरा,2,"15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",माजरा,0.9245852187,3.9215686275,96.0784313725
128,टिकाया,2,"16,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9245852187,3.9215686275,96.0784313725
129,बुद्धि,2,"16,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बुद्धि,0.9245852187,3.9215686275,96.0784313725
130,घसीटना,2,"16,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",घसीटना,0.9245852187,3.9215686275,96.0784313725
132,प्रवेश,1,"16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",प्रवेश,0.9245852187,1.9607843137,98.0392156863
141,संचालित,2,"18,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",संचालित,0.9245852187,3.9215686275,96.0784313725
153,विज्ञापन,2,"24,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",विज्ञापन,0.9245852187,3.9215686275,96.0784313725
156,भुगतान,2,"24,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",भुगतान,0.9245852187,3.9215686275,96.0784313725
158,संयम,2,"24,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",संयम,0.9245852187,3.9215686275,96.0784313725
160,एकमात्र,2,"24,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",एकमात्र,0.9245852187,3.9215686275,96.0784313725
165,फुहारे,2,"24,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",फुहारा,0.9245852187,3.9215686275,96.0784313725
181,अभियान,2,",,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",अभियान,0.9245852187,3.9215686275,96.0784313725
199,अनुपम,2,",,42,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",अनुपम,0.9245852187,3.9215686275,96.0784313725
269,व्यवस्था,1,",,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",व्यवस्था,0.9245852187,1.9607843137,98.0392156863
274,भूमिका,2,",,45,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",भूमिका,0.9245852187,3.9215686275,96.0784313725
283,बांधकर,1,",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बाँध,0.9245852187,1.9607843137,98.0392156863
361,साथिन,2,",41,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9245852187,3.9215686275,96.0784313725
576,कल्पना,2,",,33,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",कल्पना,0.9245852187,3.9215686275,96.0784313725
688,रहस्यमय,2,"35,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",रहस्यमय,0.9245852187,3.9215686275,96.0784313725
694,सन्नाटा,2,"45,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",सन्नाटा,0.9245852187,3.9215686275,96.0784313725
704,मदनजी,2,"50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9245852187,3.9215686275,96.0784313725
16,मालिन,1,"3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",मालिन,0.9615384615,1.9607843137,98.0392156863
37,च्छन्द,1,"4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9615384615,1.9607843137,98.0392156863
44,खिड़की,1,"4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9615384615,1.9607843137,98.0392156863
53,अब,1,"5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",अब,0.9615384615,1.9607843137,98.0392156863
67,डूबी-डूबी,1,"6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9615384615,1.9607843137,98.0392156863
77,वार्ता,1,"7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",वार्ता,0.9615384615,1.9607843137,98.0392156863
87,कार्यालय,1,"7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",कार्यालय,0.9615384615,1.9607843137,98.0392156863
92,उम्र,1,"9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",उम्र,0.9615384615,1.9607843137,98.0392156863
116,गठन,1,"15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",गठन,0.9615384615,1.9607843137,98.0392156863
127,श्रेष्ठप्रचार-प्रसा,1,"16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9615384615,1.9607843137,98.0392156863
131,हिचकिचाया,1,"16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9615384615,1.9607843137,98.0392156863
133,राजकुमार,1,"16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",राजकुमार,0.9615384615,1.9607843137,98.0392156863
135,पंछियों,1,"16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",पंछी,0.9615384615,1.9607843137,98.0392156863
138,विपणनदुष्कर,1,"18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9615384615,1.9607843137,98.0392156863
142,वजीर,1,"18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",वजीर,0.9615384615,1.9607843137,98.0392156863
147,बजाय,1,"20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बजाय,0.9615384615,1.9607843137,98.0392156863
157,प्रथा,1,"24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",प्रथा,0.9615384615,1.9607843137,98.0392156863
159,साधना,1,"24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",साधना,0.9615384615,1.9607843137,98.0392156863
161,कंठ,1,"24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",कंठ,0.9615384615,1.9607843137,98.0392156863
163,सौन्दर्य,1,"24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",सौन्दर्य,0.9615384615,1.9607843137,98.0392156863
166,प्रकृति,1,"24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",प्रकृति,0.9615384615,1.9607843137,98.0392156863
167,हजीरा,1,"25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0.9615384615,1.9607843137,98.0392156863
168,कलकत्ता,1,"25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",कलकत्ता,0.9615384615,1.9607843137,98.0392156863
170,कठिन,1,"26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",कठिन,0.9615384615,1.9607843137,98.0392156863
175,बीच,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बीच,1,0,100
176,बैठाना,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",बैठाना,1,0,100
178,इन,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",इन,1,0,100
179,सबको,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,1,0,100
180,बताते,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,1,0,100
