eicwgihgtp0,[],48
eicwgihgtp0,[],50
eicwgihgtp0,[],51
eicwgihgtp0,[],52
eicwgihgtp0,[],53
eicwgihgtp0,[],54
eicwgihgtp0,[],55
eicwgihgtp0,[],56
eicwgihgtp0,[],57
eicwgihgtp0,[],58
eicwgihgtp0,[],59
eicwgihgtp0,[],6
eicwgihgtp0,[],60
eicwgihgtp0,[],61
eicwgihgtp0,[],62
eicwgihgtp0,[],64
eicwgihgtp0,[],65
eicwgihgtp0,[],66
eicwgihgtp0,[],67
eicwgihgtp0,[],68
eicwgihgtp0,[],69
eicwgihgtp0,[],70
eicwgihgtp0,[],71
eicwgihgtp0,[],73
eicwgihgtp0,[],74
eicwgihgtp0,[],75
eicwgihgtp0,[],76
eicwgihgtp0,[],77
eicwgihgtp0,[],78
eicwgihgtp0,[],79
eicwgihgtp0,[],8
eicwgihgtp0,[],80
eicwgihgtp0,[],81
eicwgihgtp0,[],82
eicwgihgtp0,[],83
eicwgihgtp0,[],84
eicwgihgtp0,[],86
eicwgihgtp0,[],88
eicwgihgtp0,[],89
eicwgihgtp0,[],9
eicwgihgtp0,[],90
eicwgihgtp0,[],91
eicwgihgtp0,[],93
eicwgihgtp0,[],94
eicwgihgtp0,[],97
eicwgihgtp0,[],98
eicwgihgtp1,"[""अज्ञेय""]",94
eicwgihgtp1,"[""अतएव"",""शिकार"",""लौटेंगे""]",49
eicwgihgtp1,"[""अधिग्राहण"",""बातचीत""]",7
eicwgihgtp1,"[""अभागे"",""कैदियों""]",66
eicwgihgtp1,"[""अमरूद"",""अधिकतर"",""यानि"",""नगला""]",26
eicwgihgtp1,"[""अस्पताल""]",59
eicwgihgtp1,"[""इकाई""]",36
eicwgihgtp1,"[""इज़ाफा""]",35
eicwgihgtp1,"[""उपरोपिका"",""मूलवृंत"",""तने"",""चुने""]",38
eicwgihgtp1,"[""कदापि""]",54
eicwgihgtp1,"[""कलावादी"",""आलोचक"",""तथ्यतर्कपरकता"",""स्थानापन्न"",""वाग्जाल"",""रूपवाद""]",95
eicwgihgtp1,"[""कानूनों"",""प्रथाओं""]",32
eicwgihgtp1,"[""कालांतर"",""तबके"",""मार्क्सएंगेल्स"",""मंतव्यों"",""मार्क्सवादी""]",92
eicwgihgtp1,"[""कुँवर"",""घोड़े"",""द्रुतगति"",""सुखस्वप्न""]",40
eicwgihgtp1,"[""क्लिक"",""एंड्रॉएड"",""क्लिक""]",77
eicwgihgtp1,"[""ख़ाली"",""टिप्पणी""]",74
eicwgihgtp1,"[""खोलकर""]",23
eicwgihgtp1,"[""गुँटर-गुँटर""]",11
eicwgihgtp1,"[""गुलामी"",""परंतु"",""उलट"",""क्रम""]",86
eicwgihgtp1,"[""गेंहू"",""संकट"",""जिम्मेदार"",""ठहराया""]",81
eicwgihgtp1,"[""गौरवपूर्ण"",""लोकतांत्रिक"",""उदारवादी""]",29
eicwgihgtp1,"[""घमंड"",""नामनिशान"",""चिल्लू""]",52
eicwgihgtp1,"[""चंद""]",47
eicwgihgtp1,"[""चिंतनशील"",""ग्राम्शी"",""इकीसवीं""]",85
eicwgihgtp1,"[""चुनाव""]",83
eicwgihgtp1,"[""जानकारी""]",78
eicwgihgtp1,"[""जैक"",""प्रेगेर""]",31
eicwgihgtp1,"[""झुँझला"",""ताँगे"",""छावनी"",""थियेटर""]",42
eicwgihgtp1,"[""टूटने"",""ज्ञान""]",25
eicwgihgtp1,"[""ठिठुरे""]",22
eicwgihgtp1,"[""तकनीकी"",""अलावा"",""विकल्पों""]",84
eicwgihgtp1,"[""तट""]",48
eicwgihgtp1,"[""तनाव"",""मंडराने""]",67
eicwgihgtp1,"[""तबियत"",""अचानक"",""खराब"",""उखड़""]",21
eicwgihgtp1,"[""तमाचा"",""गालियाँ"",""वरना""]",20
eicwgihgtp1,"[""तय""]",75
eicwgihgtp1,"[""तरुवर""]",8
eicwgihgtp1,"[""तोंसा"",""कारख़ाने"",""कच्चे"",""दोबारा"",""परीक्षण""]",82
eicwgihgtp1,"[""तौर"",""अलावा"",""क्लरक्लियल""]",65
eicwgihgtp1,"[""त्यौहार"",""समुदाय""]",27
eicwgihgtp1,"[""त्वचा""]",3
eicwgihgtp1,"[""दफ्तर""]",15
eicwgihgtp1,"[""दरअसल"",""जानेअनजाने"",""लेखक"",""धारणा""]",91
eicwgihgtp1,"[""दागने"",""दूसरों""]",97
eicwgihgtp1,"[""दादाश्री"",""दवाई"",""निहित""]",87
eicwgihgtp1,"[""देहातीत"",""अशरीरी"",""धड़कती""]",63
eicwgihgtp1,"[""नरमी"",""बरती"",""वाजिब"",""वजह""]",89
eicwgihgtp1,"[""नामांकन""]",73
eicwgihgtp1,"[""निःशुल्क"",""नर्मदा""]",4
eicwgihgtp1,"[""निकाह""]",56
eicwgihgtp1,"[""निकाह""]",56
eicwgihgtp1,"[""परन्तु""]",45
eicwgihgtp1,"[""पेड़पत्ते""]",53
eicwgihgtp1,"[""बंकिम"",""प्रेमकेंद्रित"",""रोमांस"",""कोरे"",""व्‍यंजित""]",99
eicwgihgtp1,"[""बंटवारा""]",30
eicwgihgtp1,"[""बदौलत""]",44
eicwgihgtp1,"[""बर्खास्त"",""पुलिसकर्मियों"",""गिरोह""]",71
eicwgihgtp1,"[""बर्खास्त"",""पुलिसकर्मियों"",""गिरोह""]",71
eicwgihgtp1,"[""बहादुर""]",16
eicwgihgtp1,"[""बिल्कुल""]",58
eicwgihgtp1,"[""भारीभरकम"",""गठरी"",""भूरी"",""बकरी""]",12
eicwgihgtp1,"[""भैया"",""बाऊजी""]",55
eicwgihgtp1,"[""मदद"",""अस्पताल"",""लॉज"",""होस्टलों"",""मदद"",""संगठन""]",76
eicwgihgtp1,"[""माटी"",""गिरवाइए"",""छड़की"",""दिलवा""]",62
eicwgihgtp1,"[""मूलतः""]",33
eicwgihgtp1,"[""मोटेराम"",""डौल""]",43
eicwgihgtp1,"[""मड़ैया"",""खिसक""]",50
eicwgihgtp1,"[""रणथम्भौर"",""मीडिया""]",0
eicwgihgtp1,"[""रीझने""]",96
eicwgihgtp1,"[""लगातार"",""खाँस""]",69
eicwgihgtp1,"[""विलम्ब"",""अड़चने""]",9
eicwgihgtp1,"[""विश्‍वदृष्टि"",""आजीवन"",""प्रतीतियों""]",90
eicwgihgtp1,"[""सम्पुट""]",5
eicwgihgtp1,"[""सर्दी"",""बावजूद"",""पसीने"",""बूँदें"",""झलक""]",64
eicwgihgtp1,"[""सल्वाटोरे"",""टोटो"",""मैट्टेओ""]",80
eicwgihgtp1,"[""सहेली""]",10
eicwgihgtp1,"[""सातवीं"",""अनुसूची""]",28
eicwgihgtp1,"[""सिवाय"",""रसपान""]",68
eicwgihgtp1,"[""हलचल""]",19
eicwgihgtp1,[],1
eicwgihgtp1,[],13
eicwgihgtp1,[],14
eicwgihgtp1,[],17
eicwgihgtp1,[],18
eicwgihgtp1,[],2
eicwgihgtp1,[],24
eicwgihgtp1,[],34
eicwgihgtp1,[],37
eicwgihgtp1,[],39
eicwgihgtp1,[],41
eicwgihgtp1,[],46
eicwgihgtp1,[],51
eicwgihgtp1,[],6
eicwgihgtp1,[],60
eicwgihgtp1,[],61
eicwgihgtp1,[],70
eicwgihgtp1,[],79
eicwgihgtp1,[],88
eicwgihgtp1,[],93
eicwgihgtp1,[],98
eicwgihgtp2,"[""अंतर्जातीय""]",86
eicwgihgtp2,"[""अज्ञेय"",""पुष्पावती""]",94
eicwgihgtp2,"[""अतएव""]",49
eicwgihgtp2,"[""अद्वितीय""]",1
eicwgihgtp2,"[""अधिग्राहण""]",7
eicwgihgtp2,"[""अनुमति""]",78
eicwgihgtp2,"[""अभागे""]",66
eicwgihgtp2,"[""अवकाश""]",69
eicwgihgtp2,"[""अवधी""]",93
eicwgihgtp2,"[""आलोचक"",""तथ्यतर्कपरकता"",""वाग्जाल"",""रूपवाद""]",95
eicwgihgtp2,"[""इफको""]",6
eicwgihgtp2,"[""उखड़""]",21
eicwgihgtp2,"[""उपरोपिका"",""मूलवृंत"",""व्यास""]",38
eicwgihgtp2,"[""औद्योगिक"",""इकाई""]",36
eicwgihgtp2,"[""कच्चे"",""परीक्षण""]",82
eicwgihgtp2,"[""कट""]",24
eicwgihgtp2,"[""कदापि""]",54
eicwgihgtp2,"[""कार्यकर्ता""]",34
eicwgihgtp2,"[""कालांतर"",""वंचित"",""वांछा"",""मंतव्यों""]",92
eicwgihgtp2,"[""क्रमबद्ध""]",39
eicwgihgtp2,"[""क्लिक""]",77
eicwgihgtp2,"[""क्षण""]",59
eicwgihgtp2,"[""गठरी""]",12
eicwgihgtp2,"[""गण""]",17
eicwgihgtp2,"[""गति""]",14
eicwgihgtp2,"[""चक्रवर्ती""]",46
eicwgihgtp2,"[""चिंतनशील"",""ग्राम्शी"",""मानवतावादी""]",85
eicwgihgtp2,"[""छत्तीस""]",61
eicwgihgtp2,"[""छड़की""]",62
eicwgihgtp2,"[""जी""]",47
eicwgihgtp2,"[""झुँझला"",""छावनी""]",42
eicwgihgtp2,"[""ट्राय""]",4
eicwgihgtp2,"[""ठिठुरे""]",22
eicwgihgtp2,"[""डौल""]",43
eicwgihgtp2,"[""ड्राईवर्स""]",79
eicwgihgtp2,"[""तमाचा""]",20
eicwgihgtp2,"[""तरुवर""]",8
eicwgihgtp2,"[""त्वचा""]",3
eicwgihgtp2,"[""दफ्तर""]",15
eicwgihgtp2,"[""दबंग""]",16
eicwgihgtp2,"[""दादाश्री""]",87
eicwgihgtp2,"[""दिखलाते""]",23
eicwgihgtp2,"[""देहातीत"",""अशरीरी""]",63
eicwgihgtp2,"[""द्रुतगति""]",40
eicwgihgtp2,"[""द्वारा"",""दागने""]",97
eicwgihgtp2,"[""नगला""]",26
eicwgihgtp2,"[""नामनिशान"",""चिल्लू""]",52
eicwgihgtp2,"[""निकाह""]",56
eicwgihgtp2,"[""नेतृत्व""]",83
eicwgihgtp2,"[""पद्धति"",""रीझने""]",96
eicwgihgtp2,"[""परम्परागत"",""उदारवादी""]",29
eicwgihgtp2,"[""परवेज़"",""स्वघोषित""]",72
eicwgihgtp2,"[""पारस""]",11
eicwgihgtp2,"[""पिटी-पिटाई"",""शब्दावली""]",57
eicwgihgtp2,"[""पेड़पत्ते""]",53
eicwgihgtp2,"[""प्रतिष्ठा""]",58
eicwgihgtp2,"[""प्रथाओं""]",32
eicwgihgtp2,"[""प्रमुख""]",84
eicwgihgtp2,"[""प्रसारण"",""टीका""]",74
eicwgihgtp2,"[""प्रायोगिक"",""क्लरक्लियल""]",65
eicwgihgtp2,"[""प्रेगेर""]",31
eicwgihgtp2,"[""प्रौद्योगिकी"",""इज़ाफा""]",35
eicwgihgtp2,"[""फिल्म""]",70
eicwgihgtp2,"[""बंकिम"",""प्रेमकेंद्रित"",""व्‍यंजित""]",99
eicwgihgtp2,"[""बदौलत""]",44
eicwgihgtp2,"[""बर्खास्त"",""गिरोह""]",71
eicwgihgtp2,"[""बाऊजी""]",55
eicwgihgtp2,"[""बावजूद""]",64
eicwgihgtp2,"[""मंडराने""]",67
eicwgihgtp2,"[""माया""]",25
eicwgihgtp2,"[""मित्र"",""मुँह""]",41
eicwgihgtp2,"[""मूँगा""]",45
eicwgihgtp2,"[""मूलतः""]",33
eicwgihgtp2,"[""मूल्यों""]",88
eicwgihgtp2,"[""मड़ैया""]",50
eicwgihgtp2,"[""यात्रियों""]",60
eicwgihgtp2,"[""रसपान""]",68
eicwgihgtp2,"[""राह""]",18
eicwgihgtp2,"[""रिलीज़""]",75
eicwgihgtp2,"[""रुचि""]",98
eicwgihgtp2,"[""लय""]",37
eicwgihgtp2,"[""विधायिकाओं"",""विधायी""]",28
eicwgihgtp2,"[""विलम्ब""]",9
eicwgihgtp2,"[""विश्‍वदृष्टि"",""यथार्थ""]",90
eicwgihgtp2,"[""वैविध्य"",""ऐक्य"",""विशिष्टता""]",2
eicwgihgtp2,"[""व्यावसायिक""]",76
eicwgihgtp2,"[""शरणार्थी""]",30
eicwgihgtp2,"[""श्रीमती""]",13
eicwgihgtp2,"[""श्रेणियों""]",73
eicwgihgtp2,"[""संकट""]",81
eicwgihgtp2,"[""संग""]",10
eicwgihgtp2,"[""संग्राम""]",51
eicwgihgtp2,"[""संजीव"",""वाजिब""]",89
eicwgihgtp2,"[""संरचना"",""संचालित""]",91
eicwgihgtp2,"[""समुदाय""]",27
eicwgihgtp2,"[""सम्पुट""]",5
eicwgihgtp2,"[""सल्वाटोरे"",""मैट्टेओ""]",80
eicwgihgtp2,"[""स्त्री""]",48
eicwgihgtp2,"[""हलचल""]",19
eicwgihgtp2,[],0
eicwgihgtp4,"[""अँधेरे""]",41
eicwgihgtp4,"[""अड़चने""]",9
eicwgihgtp4,"[""अवधी""]",93
eicwgihgtp4,"[""उखड़""]",21
eicwgihgtp4,"[""उपरोपिका"",""मूलवृंत"",""व्यास"",""तने""]",38
eicwgihgtp4,"[""औद्योगिक"",""इकाई""]",36
eicwgihgtp4,"[""कदापि""]",54
eicwgihgtp4,"[""कार्यकर्ता""]",34
eicwgihgtp4,"[""क्रमबद्ध""]",39
eicwgihgtp4,"[""गठरी""]",12
eicwgihgtp4,"[""गार्नेट""]",84
eicwgihgtp4,"[""ग्राम्शी""]",85
eicwgihgtp4,"[""चक्रवर्ती""]",46
eicwgihgtp4,"[""झुँझला"",""ताँगे"",""छावनी""]",42
eicwgihgtp4,"[""ठिठुरे""]",22
eicwgihgtp4,"[""डौल""]",43
eicwgihgtp4,"[""ड्राईवर्स""]",79
eicwgihgtp4,"[""तथ्यतर्कपरकता"",""स्थानापन्न"",""वाग्जाल""]",95
eicwgihgtp4,"[""तरुवर"",""शरण""]",8
eicwgihgtp4,"[""तहत""]",72
eicwgihgtp4,"[""देहातीत""]",63
eicwgihgtp4,"[""नगला""]",26
eicwgihgtp4,"[""निःशुल्क"",""नर्मदा""]",4
eicwgihgtp4,"[""निहित""]",87
eicwgihgtp4,"[""पारस""]",11
eicwgihgtp4,"[""पुष्पावती""]",94
eicwgihgtp4,"[""प्रथाओं""]",32
eicwgihgtp4,"[""प्रसारण""]",74
eicwgihgtp4,"[""प्रायोगिक""]",65
eicwgihgtp4,"[""प्रेमकेंद्रित""]",99
eicwgihgtp4,"[""प्रौद्योगिकी"",""इज़ाफा""]",35
eicwgihgtp4,"[""बदौलत""]",44
eicwgihgtp4,"[""बर्खास्त"",""गिरोह""]",71
eicwgihgtp4,"[""ब्रिटेन"",""समुदाय""]",27
eicwgihgtp4,"[""मार्क्सएंगेल्स"",""मंतव्यों"",""सौंदर्यशास्त्र""]",92
eicwgihgtp4,"[""मड़ैया""]",50
eicwgihgtp4,"[""रीझने""]",96
eicwgihgtp4,"[""लोकतांत्रिक"",""उदारवादी"",""लोकतांत्रिक""]",29
eicwgihgtp4,"[""वर्ग""]",58
eicwgihgtp4,"[""विधायिकाओं"",""विधायी""]",28
eicwgihgtp4,"[""वैविध्य"",""वैविध्यों""]",2
eicwgihgtp4,"[""संग्राम"",""विलीन""]",51
eicwgihgtp4,"[""संजीव"",""आरंभिक"",""वाजिब"",""वजह""]",89
eicwgihgtp4,"[""संरचना""]",91
eicwgihgtp4,"[""सम्पुट""]",5
eicwgihgtp4,"[""सल्वाटोरे"",""रिकॉर्डिंग"",""मैट्टेओ""]",80
eicwgihgtp4,"[""सशक्तिकरण"",""इफको""]",6
eicwgihgtp4,[],0
eicwgihgtp4,[],1
eicwgihgtp4,[],10
eicwgihgtp4,[],13
eicwgihgtp4,[],14
eicwgihgtp4,[],15
eicwgihgtp4,[],16
eicwgihgtp4,[],17
eicwgihgtp4,[],18
eicwgihgtp4,[],19
eicwgihgtp4,[],20
eicwgihgtp4,[],23
eicwgihgtp4,[],24
eicwgihgtp4,[],25
eicwgihgtp4,[],3
eicwgihgtp4,[],30
eicwgihgtp4,[],31
eicwgihgtp4,[],33
eicwgihgtp4,[],37
eicwgihgtp4,[],40
eicwgihgtp4,[],45
eicwgihgtp4,[],47
eicwgihgtp4,[],48
eicwgihgtp4,[],49
eicwgihgtp4,[],52
eicwgihgtp4,[],53
eicwgihgtp4,[],55
eicwgihgtp4,[],56
eicwgihgtp4,[],57
eicwgihgtp4,[],59
eicwgihgtp4,[],60
eicwgihgtp4,[],61
eicwgihgtp4,[],62
eicwgihgtp4,[],64
eicwgihgtp4,[],66
eicwgihgtp4,[],67
eicwgihgtp4,[],68
eicwgihgtp4,[],69
eicwgihgtp4,[],7
eicwgihgtp4,[],70
eicwgihgtp4,[],73
eicwgihgtp4,[],75
eicwgihgtp4,[],76
eicwgihgtp4,[],77
eicwgihgtp4,[],78
eicwgihgtp4,[],81
eicwgihgtp4,[],82
eicwgihgtp4,[],83
eicwgihgtp4,[],86
eicwgihgtp4,[],88
eicwgihgtp4,[],90
eicwgihgtp4,[],97
eicwgihgtp4,[],98
eicwgihgtp5,"[""अतएव""]",49
eicwgihgtp5,"[""अधिग्राहण""]",7
eicwgihgtp5,"[""अनुसूची"",""विधायिकाओं""]",28
eicwgihgtp5,"[""उपरोपिका"",""मूलवृंत"",""व्यास"",""तने""]",38
eicwgihgtp5,"[""औद्योगिक""]",36
eicwgihgtp5,"[""का"",""नगला""]",26
eicwgihgtp5,"[""केंद्र""]",65
eicwgihgtp5,"[""गिरोह""]",71
eicwgihgtp5,"[""ग्राम्शी""]",85
eicwgihgtp5,"[""चिल्लू""]",52
eicwgihgtp5,"[""छड़की""]",62
eicwgihgtp5,"[""झुँझला""]",42
eicwgihgtp5,"[""ठिठुरे""]",22
eicwgihgtp5,"[""तथ्यतर्कपरकता"",""वाग्जाल""]",95
eicwgihgtp5,"[""तबके"",""वांछा"",""मार्क्सएंगेल्स"",""मंतव्यों""]",92
eicwgihgtp5,"[""तरुवर""]",8
eicwgihgtp5,"[""देहातीत"",""अशरीरी""]",63
eicwgihgtp5,"[""निर्मित""]",1
eicwgihgtp5,"[""निहित""]",87
eicwgihgtp5,"[""पिटी-पिटाई""]",57
eicwgihgtp5,"[""पुष्पावती""]",94
eicwgihgtp5,"[""प्रक्रिया""]",83
eicwgihgtp5,"[""प्रतिष्ठा""]",58
eicwgihgtp5,"[""प्रतीतियों"",""क्रीड़ा""]",90
eicwgihgtp5,"[""प्रेमकेंद्रित""]",99
eicwgihgtp5,"[""प्रौद्योगिकी"",""इज़ाफा""]",35
eicwgihgtp5,"[""मूँगा""]",45
eicwgihgtp5,"[""मैट्टेओ""]",80
eicwgihgtp5,"[""मड़ैया""]",50
eicwgihgtp5,"[""रेस्क्यू"",""प्रेगेर"",""प्राप्त""]",31
eicwgihgtp5,"[""लय""]",37
eicwgihgtp5,"[""वाजिब""]",89
eicwgihgtp5,"[""शरणार्थी""]",30
eicwgihgtp5,"[""श्रेणियों""]",73
eicwgihgtp5,"[""सम्पुट""]",0
eicwgihgtp5,"[""सशक्तिकरण"",""इफको""]",6
eicwgihgtp5,[],0
eicwgihgtp5,[],0
eicwgihgtp5,[],10
eicwgihgtp5,[],11
eicwgihgtp5,[],12
eicwgihgtp5,[],13
eicwgihgtp5,[],14
eicwgihgtp5,[],16
eicwgihgtp5,[],17
eicwgihgtp5,[],18
eicwgihgtp5,[],19
eicwgihgtp5,[],2
eicwgihgtp5,[],20
eicwgihgtp5,[],21
eicwgihgtp5,[],23
eicwgihgtp5,[],24
eicwgihgtp5,[],25
eicwgihgtp5,[],27
eicwgihgtp5,[],29
eicwgihgtp5,[],3
eicwgihgtp5,[],32
eicwgihgtp5,[],33
eicwgihgtp5,[],34
eicwgihgtp5,[],39
eicwgihgtp5,[],40
eicwgihgtp5,[],41
eicwgihgtp5,[],43
eicwgihgtp5,[],44
eicwgihgtp5,[],46
eicwgihgtp5,[],47
eicwgihgtp5,[],48
eicwgihgtp5,[],51
eicwgihgtp5,[],53
eicwgihgtp5,[],54
eicwgihgtp5,[],55
eicwgihgtp5,[],56
eicwgihgtp5,[],59
eicwgihgtp5,[],60
eicwgihgtp5,[],61
eicwgihgtp5,[],64
eicwgihgtp5,[],66
eicwgihgtp5,[],67
eicwgihgtp5,[],68
eicwgihgtp5,[],69
eicwgihgtp5,[],70
eicwgihgtp5,[],72
eicwgihgtp5,[],74
eicwgihgtp5,[],75
eicwgihgtp5,[],76
eicwgihgtp5,[],77
eicwgihgtp5,[],78
eicwgihgtp5,[],79
eicwgihgtp5,[],81
eicwgihgtp5,[],82
eicwgihgtp5,[],84
eicwgihgtp5,[],86
eicwgihgtp5,[],88
eicwgihgtp5,[],9
eicwgihgtp5,[],91
eicwgihgtp5,[],93
eicwgihgtp5,[],96
eicwgihgtp5,[],97
eicwgihgtp5,[],98
eigcwhteigenp1,"[""अंतर्विरोधी"",""प्रवृत्तियाँ""]",92
eigcwhteigenp1,"[""अद्वितीय""]",1
eigcwhteigenp1,"[""अधिग्रहण""]",82
eigcwhteigenp1,"[""अधिग्राहण""]",7
eigcwhteigenp1,"[""अनुकरण"",""सुलेख""]",63
eigcwhteigenp1,"[""अमिताभ""]",61
eigcwhteigenp1,"[""आचार्य"",""प्रतिष्ठा"",""विराजित"",""प्रशंसा""]",46
eigcwhteigenp1,"[""आत्मधर्म"",""परधर्म""]",99
eigcwhteigenp1,"[""आधुनिकतम"",""प्रणाली""]",79
eigcwhteigenp1,"[""आर्थिक"",""भूगोल""]",33
eigcwhteigenp1,"[""आहत""]",48
eigcwhteigenp1,"[""इजाजात""]",15
eigcwhteigenp1,"[""ओके"",""जिन्दादिली""]",56
eigcwhteigenp1,"[""कजाकी""]",42
eigcwhteigenp1,"[""कथावस्तु"",""चित्रकार"",""गुमान"",""चित्र""]",28
eigcwhteigenp1,"[""कार्यप्रणाली""]",95
eigcwhteigenp1,"[""कृतज्ञता"",""नवाया""]",50
eigcwhteigenp1,"[""कोलिन"",""मैकलोघलिन"",""वेन"",""रूनी""]",69
eigcwhteigenp1,"[""क्रम""]",86
eigcwhteigenp1,"[""क्षेत्र"",""विविधतापूर्ण""]",29
eigcwhteigenp1,"[""गर्भाशय"",""अभिन्नता""]",26
eigcwhteigenp1,"[""गोविंदाचार्य""]",76
eigcwhteigenp1,"[""ग्रामीण"",""सशक्तिकरण""]",6
eigcwhteigenp1,"[""चकमा""]",16
eigcwhteigenp1,"[""चित्र"",""प्रायः""]",37
eigcwhteigenp1,"[""तरुवर""]",8
eigcwhteigenp1,"[""दीर्ध"",""प्रयत्न""]",36
eigcwhteigenp1,"[""दुरमुस"",""सशस्त्र""]",34
eigcwhteigenp1,"[""धारणा""]",84
eigcwhteigenp1,"[""धेले""]",67
eigcwhteigenp1,"[""निकष"",""परित्याग""]",89
eigcwhteigenp1,"[""निमित्त"",""षड्यंत्र"",""प्रमुख""]",27
eigcwhteigenp1,"[""परस्परान्वितता""]",94
eigcwhteigenp1,"[""प्रक्रिया"",""कार्यान्वयन""]",32
eigcwhteigenp1,"[""प्रचलित""]",35
eigcwhteigenp1,"[""प्रतियोगिताओं""]",38
eigcwhteigenp1,"[""बलवाराम""]",87
eigcwhteigenp1,"[""बुद्धिप्रकाश""]",60
eigcwhteigenp1,"[""बौरही""]",47
eigcwhteigenp1,"[""ब्रेख्त""]",90
eigcwhteigenp1,"[""भूषण"",""दूषण""]",43
eigcwhteigenp1,"[""मंदिरा"",""स्त्री"",""पितृसत्ता""]",85
eigcwhteigenp1,"[""मदरसा""]",51
eigcwhteigenp1,"[""महुआ""]",57
eigcwhteigenp1,"[""मातृकाग्रन्थों"",""संरक्षित""]",39
eigcwhteigenp1,"[""मानवाधिकार""]",81
eigcwhteigenp1,"[""मुश्क"",""उड़ेली""]",59
eigcwhteigenp1,"[""यद्यपि"",""चेष्टा"",""शीलता""]",91
eigcwhteigenp1,"[""रचनाधर्मी"",""संश्लिष्टता""]",97
eigcwhteigenp1,"[""रणथम्भौर""]",0
eigcwhteigenp1,"[""रस"",""तथ्य""]",44
eigcwhteigenp1,"[""रुदन""]",65
eigcwhteigenp1,"[""वर्ग"",""विरोध"",""पूँजीवादी"",""अंतर्विरोध""]",96
eigcwhteigenp1,"[""वितरण"",""नर्मदा""]",4
eigcwhteigenp1,"[""विमानन"",""तुंगतामापी"",""समायोजन""]",30
eigcwhteigenp1,"[""विस्तृत""]",77
eigcwhteigenp1,"[""वैविध्य"",""वैविध्यों"",""ऐक्य"",""विशिष्टता""]",2
eigcwhteigenp1,"[""व्यावसायिक"",""प्रणालियों""]",31
eigcwhteigenp1,"[""शीघ्रता"",""कुँवरि""]",49
eigcwhteigenp1,"[""सक्रिय""]",74
eigcwhteigenp1,"[""सम्पुट""]",5
eigcwhteigenp1,"[""सलिल""]",19
eigcwhteigenp1,"[""सावरेन""]",40
eigcwhteigenp1,"[""सिद्धांन्तों""]",25
eigcwhteigenp1,"[""सुसरा"",""मैमूद""]",68
eigcwhteigenp1,[],10
eigcwhteigenp1,[],11
eigcwhteigenp1,[],12
eigcwhteigenp1,[],13
eigcwhteigenp1,[],14
eigcwhteigenp1,[],17
eigcwhteigenp1,[],18
eigcwhteigenp1,[],20
eigcwhteigenp1,[],21
eigcwhteigenp1,[],22
eigcwhteigenp1,[],23
eigcwhteigenp1,[],24
eigcwhteigenp1,[],3
eigcwhteigenp1,[],41
eigcwhteigenp1,[],45
eigcwhteigenp1,[],52
eigcwhteigenp1,[],53
eigcwhteigenp1,[],54
eigcwhteigenp1,[],55
eigcwhteigenp1,[],58
eigcwhteigenp1,[],62
eigcwhteigenp1,[],64
eigcwhteigenp1,[],66
eigcwhteigenp1,[],70
eigcwhteigenp1,[],71
eigcwhteigenp1,[],72
eigcwhteigenp1,[],73
eigcwhteigenp1,[],75
eigcwhteigenp1,[],78
eigcwhteigenp1,[],80
